i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
1,1,1,384,64,64,6,3,4,1,[1; 1; 1; 384; 64; 64; 6; 3; 4; 1],0.008380966937693302,0.025789046116512948,tvm
197,197,1,128,16,16,64,32,1,0,[197; 197; 1; 128; 16; 16; 64; 32; 1; 0],0.004394144529214827,0.04918753614500786,tvm
1,1,1,384,64,64,96,16,4,0,[1; 1; 1; 384; 64; 64; 96; 16; 4; 0],0.0065176598145626485,0.03316177109676998,tvm
197,1,1,384,64,16,2,1,1,1,[197; 1; 1; 384; 64; 16; 2; 1; 1; 1],0.015631029120413586,0.01382744163497688,tvm
1,1,1,64,32,32,384,1,2,1,[1; 1; 1; 64; 32; 32; 384; 1; 2; 1],0.021487084377440624,0.01005893303439838,tvm
1,1,1,384,64,32,4,1,2,0,[1; 1; 1; 384; 64; 32; 4; 1; 2; 0],0.006857684245915152,0.03151751161274115,tvm
197,197,1,192,96,96,128,32,6,1,[197; 197; 1; 192; 96; 96; 128; 32; 6; 1],0.0028787994360754965,0.07507891663053481,tvm
197,197,1,384,128,16,384,16,1,0,[197; 197; 1; 384; 128; 16; 384; 16; 1; 0],0.013253832250484265,0.016307520630438468,tvm
197,197,1,48,48,16,192,2,1,1,[197; 197; 1; 48; 48; 16; 192; 2; 1; 1],0.00943700087373145,0.022903160204083024,tvm
1,1,1,256,32,16,32,2,1,1,[1; 1; 1; 256; 32; 16; 32; 2; 1; 1],0.010497744871827308,0.020588911761152427,tvm
197,1,1,384,96,16,96,1,1,0,[197; 1; 1; 384; 96; 16; 96; 1; 1; 0],0.021727327635744587,0.009947709468953103,tvm
197,1,1,384,96,32,96,48,2,0,[197; 1; 1; 384; 96; 32; 96; 48; 2; 0],0.014888950128806755,0.014516614065283642,tvm
1,1,1,384,96,16,384,2,1,0,[1; 1; 1; 384; 96; 16; 384; 2; 1; 0],0.011747770688089076,0.018398141110830643,tvm
197,1,1,64,32,32,12,12,2,0,[197; 1; 1; 64; 32; 32; 12; 12; 2; 0],0.0013257334376248764,0.16303212751755308,tvm
197,1,1,192,96,96,12,1,6,0,[197; 1; 1; 192; 96; 96; 12; 1; 6; 0],0.0014037687342352,0.15396919562743963,tvm
197,1,1,128,64,64,8,1,4,0,[197; 1; 1; 128; 64; 64; 8; 1; 4; 0],0.002214309750343091,0.09760926303271437,tvm
197,1,1,96,96,48,24,6,3,1,[197; 1; 1; 96; 96; 48; 24; 6; 3; 1],0.0022004084694344783,0.09822591844172084,tvm
197,197,1,192,64,32,64,64,2,0,[197; 197; 1; 192; 64; 32; 64; 64; 2; 0],0.0037974355909682345,0.05691660534577605,tvm
197,1,1,64,64,64,24,24,4,1,[197; 1; 1; 64; 64; 64; 24; 24; 4; 1],0.003155317281198222,0.06849933733924388,tvm
197,1,1,192,64,64,24,3,4,1,[197; 1; 1; 192; 64; 64; 24; 3; 4; 1],0.0029433412018988747,0.07343258155653296,tvm
197,1,1,192,64,64,6,1,4,0,[197; 1; 1; 192; 64; 64; 6; 1; 4; 0],0.0033164796259370632,0.06517065299204841,tvm
197,197,1,192,192,16,16,2,1,1,[197; 197; 1; 192; 192; 16; 16; 2; 1; 1],0.0035111002835037652,0.061558236850317825,tvm
197,1,1,192,192,64,32,32,4,1,[197; 1; 1; 192; 192; 64; 32; 32; 4; 1],0.0015003604221419664,0.14405681439435597,tvm
