kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
80,40,250,10,64,32,2,0,[80; 40; 250; 10; 64; 32; 2; 0],0.03327398473629728,0.5495498790010299,tvm
128,64,1500,6,320,64,4,1,[128; 64; 1500; 6; 320; 64; 4; 1],0.029328285774681717,0.6234839099085644,tvm
64,4,30,3,160,80,5,1,[64; 4; 30; 3; 160; 80; 5; 1],0.02791887047351338,0.6549589569915422,tvm
160,5,100,10,80,16,1,1,[160; 5; 100; 10; 80; 16; 1; 1],0.03037745298934169,0.601950212617564,tvm
160,2,300,6,128,32,2,0,[160; 2; 300; 6; 128; 32; 2; 0],0.027921305503696203,0.654901837712912,tvm
128,2,300,6,64,32,2,0,[128; 2; 300; 6; 64; 32; 2; 0],0.028314540744759142,0.6458064939336466,tvm
160,2,12,6,320,32,2,0,[160; 2; 12; 6; 320; 32; 2; 0],0.024871463247109205,0.7352086246007108,tvm
128,32,750,6,160,32,2,0,[128; 32; 750; 6; 160; 32; 2; 0],0.027272885752609,0.6704722944092935,tvm
64,64,500,4,160,80,5,1,[64; 64; 500; 4; 160; 80; 5; 1],0.027150211011758074,0.6735017373454374,tvm
80,10,1500,4,320,32,2,1,[80; 10; 1500; 4; 320; 32; 2; 1],0.03509985175332986,0.5209627212735893,tvm
64,64,1500,4,128,64,4,0,[64; 64; 1500; 4; 128; 64; 4; 0],0.03166198777034879,0.5775289415921865,tvm
160,8,50,10,32,16,1,1,[160; 8; 50; 10; 32; 16; 1; 1],0.03167715750169009,0.5772523713574578,tvm
160,32,500,5,256,32,2,1,[160; 32; 500; 5; 256; 32; 2; 1],0.031335424253484234,0.583547685130865,tvm
128,4,150,5,160,32,2,0,[128; 4; 150; 5; 160; 32; 2; 0],0.02826059373910539,0.6470392821369342,tvm
80,20,30,5,256,32,2,0,[80; 20; 30; 5; 256; 32; 2; 0],0.032950397522654384,0.5549466974758746,tvm
160,20,750,5,64,32,2,0,[160; 20; 750; 5; 64; 32; 2; 0],0.029159496014472097,0.6270929468958907,tvm
160,5,300,6,64,32,2,0,[160; 5; 300; 6; 64; 32; 2; 0],0.02771591450436972,0.6597550401171624,tvm
80,40,75,5,128,32,2,0,[80; 40; 75; 5; 128; 32; 2; 0],0.03116078450693749,0.5868181618355354,tvm
160,2,4,4,128,32,2,0,[160; 2; 4; 4; 128; 32; 2; 0],0.02858416925300844,0.639714735938661,tvm
160,5,1500,12,320,32,2,1,[160; 5; 1500; 12; 320; 32; 2; 1],0.02496427450387273,0.7324752931585338,tvm
80,1,300,4,160,32,2,1,[80; 1; 300; 4; 160; 32; 2; 1],0.03139014702173881,0.5825303804104762,tvm
160,8,20,5,256,32,2,0,[160; 8; 20; 5; 256; 32; 2; 0],0.03028142699622549,0.6038590680681448,tvm
64,1,500,5,160,32,2,1,[64; 1; 500; 5; 160; 32; 2; 1],0.03227608499582857,0.566540653492441,tvm
