kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
112,56,4,4,128,64,4,0,[112; 56; 4; 4; 128; 64; 4; 0],0.04544369550421834,0.15382786520998867,tvm
16,4,32,1,32,32,2,1,[16; 4; 32; 1; 32; 32; 2; 1],0.02169223975215573,0.3222584088382098,tvm
28,4,32,1,64,16,1,0,[28; 4; 32; 1; 64; 16; 1; 0],0.034111455257516354,0.20493135264659604,tvm
64,64,16,8,256,32,2,1,[64; 64; 16; 8; 256; 32; 2; 1],0.01943960037897341,0.3596013565293172,tvm
16,1,32,2,64,64,4,1,[16; 1; 32; 2; 64; 64; 4; 1],0.02456139150308445,0.2846136248342766,tvm
32,4,64,1,128,128,8,1,[32; 4; 64; 1; 128; 128; 8; 1],0.02856613474432379,0.24471307473811135,tvm
8,1,8,2,128,64,4,1,[8; 1; 8; 2; 128; 64; 4; 1],0.016783198996563442,0.4165181303098447,tvm
32,8,4,1,128,128,8,1,[32; 8; 4; 1; 128; 128; 8; 1],0.028599646757356822,0.24442632896745362,tvm
64,32,4,2,512,128,8,0,[64; 32; 4; 2; 512; 128; 8; 0],0.028812210250180215,0.24262306174941725,tvm
16,16,16,8,128,16,1,1,[16; 16; 16; 8; 128; 16; 1; 1],0.018958187007228844,0.36873286796892313,tvm
28,28,8,1,64,16,1,1,[28; 28; 8; 1; 64; 16; 1; 1],0.02803915599361062,0.24931230698454754,tvm
28,28,64,8,256,32,2,1,[28; 28; 64; 8; 256; 32; 2; 1],0.014330993872135878,0.48778938355828133,tvm
56,56,1,1,512,128,8,0,[56; 56; 1; 1; 512; 128; 8; 0],0.028993943240493536,0.24110230915067743,tvm
28,28,1,1,32,32,2,1,[28; 28; 1; 1; 32; 32; 2; 1],0.0227690948813688,0.3070173277896421,tvm
32,16,8,2,512,128,8,0,[32; 16; 8; 2; 512; 128; 8; 0],0.02064525824971497,0.3386010764366766,tvm
28,7,16,1,128,64,4,1,[28; 7; 16; 1; 128; 64; 4; 1],0.018686103372601792,0.37410189418712025,tvm
32,16,16,1,512,128,8,0,[32; 16; 16; 1; 512; 128; 8; 0],0.03075172900571488,0.22732076838240725,tvm
28,4,16,1,128,64,4,1,[28; 4; 16; 1; 128; 64; 4; 1],0.0189376294874819,0.3691331415733692,tvm
16,16,1,1,32,16,1,1,[16; 16; 1; 1; 32; 16; 1; 1],0.024212395132053643,0.2887160327815841,tvm
14,7,16,4,256,64,4,1,[14; 7; 16; 4; 256; 64; 4; 1],0.015761739879962988,0.4435111047323718,tvm
16,1,4,2,256,64,4,1,[16; 1; 4; 2; 256; 64; 4; 1],0.01842148049036041,0.3794758336782246,tvm
14,7,16,1,64,64,4,1,[14; 7; 16; 1; 64; 64; 4; 1],0.018117201994755305,0.38584913215022537,tvm
28,28,64,2,256,16,1,1,[28; 28; 64; 2; 256; 16; 1; 1],0.02248630025133025,0.3108784721600932,tvm
28,7,4,1,512,64,4,1,[28; 7; 4; 1; 512; 64; 4; 1],0.022122252004919574,0.31599435107746304,tvm
16,1,16,2,128,128,8,1,[16; 1; 16; 2; 128; 128; 8; 1],0.018761280618491583,0.37260285205566673,tvm
16,1,8,2,128,64,4,1,[16; 1; 8; 2; 128; 64; 4; 1],0.019455181114608422,0.35931336878779635,tvm
16,1,4,1,256,128,8,1,[16; 1; 4; 1; 256; 128; 8; 1],0.027729849243769422,0.25209320848498135,tvm
16,16,2,2,128,16,1,1,[16; 16; 2; 2; 128; 16; 1; 1],0.021945584245258942,0.318538189211202,tvm
16,1,16,1,128,128,8,1,[16; 1; 16; 1; 128; 128; 8; 1],0.028443727002013475,0.24576619885895484,tvm
32,2,32,2,512,128,8,1,[32; 2; 32; 2; 512; 128; 8; 1],0.015751816375995986,0.4437905127766357,tvm
16,16,8,1,256,64,4,0,[16; 16; 8; 1; 256; 64; 4; 0],0.02419540837581735,0.2889187302849365,tvm
8,2,16,1,128,64,4,1,[8; 2; 16; 1; 128; 64; 4; 1],0.015469368881895207,0.4518934624959461,tvm
28,4,32,2,512,64,4,1,[28; 4; 32; 2; 512; 64; 4; 1],0.017698688752716407,0.3949731397809772,tvm
8,4,64,1,128,128,8,1,[8; 4; 64; 1; 128; 128; 8; 1],0.015420433875988238,0.4533274953794821,tvm
14,2,64,2,128,128,8,1,[14; 2; 64; 2; 128; 128; 8; 1],0.019122087251162156,0.3655723653411222,tvm
28,4,32,1,256,128,8,1,[28; 4; 32; 1; 256; 128; 8; 1],0.0267456732399296,0.26136962804997865,tvm
32,32,32,4,512,32,2,1,[32; 32; 32; 4; 512; 32; 2; 1],0.014412115007871762,0.48504377482753347,tvm
28,28,2,1,256,32,2,1,[28; 28; 2; 1; 256; 32; 2; 1],0.03444648999720812,0.20293814165777838,tvm
