kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
64,4,30,1,64,64,1,[64; 4; 30; 1; 64; 64; 1],0.07628220546757802,0.23971140023588075,tvm
10,2,125,1,128,128,0,[10; 2; 125; 1; 128; 128; 0],0.09653824148699641,0.18941420523158536,tvm
8,2,30,1,128,64,0,[8; 2; 30; 1; 128; 64; 0],0.10022716701496392,0.18244269323689682,tvm
16,1,300,1,128,128,0,[16; 1; 300; 1; 128; 128; 0],0.08034970448352396,0.22757662151033609,tvm
16,2,25,1,128,128,0,[16; 2; 25; 1; 128; 128; 0],0.08482391346478835,0.21557263204208274,tvm
2,2,75,1,64,64,0,[2; 2; 75; 1; 64; 64; 0],0.16122711403295398,0.11341587545862034,tvm
8,2,150,1,64,64,0,[8; 2; 150; 1; 64; 64; 0],0.07046464644372463,0.25950196600103365,tvm
2,1,150,1,64,64,0,[2; 1; 150; 1; 64; 64; 0],0.16218337800819427,0.11274715393331126,tvm
10,2,30,1,64,64,0,[10; 2; 30; 1; 64; 64; 0],0.06426777353044599,0.28452384890930876,tvm
4,4,4,1,128,64,0,[4; 4; 4; 1; 128; 64; 0],0.11343018198385835,0.1612067790591787,tvm
40,4,6,1,256,64,1,[40; 4; 6; 1; 256; 64; 1],0.0924539869884029,0.19778178185012163,tvm
16,1,250,1,64,64,0,[16; 1; 250; 1; 64; 64; 0],0.060659550479613245,0.3014482326548041,tvm
2,1,15,1,64,64,0,[2; 1; 15; 1; 64; 64; 0],0.15913149202242494,0.11490946294362306,tvm
4,4,2,1,64,64,0,[4; 4; 2; 1; 64; 64; 0],0.08753343601711094,0.2088997658236541,tvm
20,1,20,1,128,64,0,[20; 1; 20; 1; 128; 64; 0],0.09679932898143306,0.18890331656350265,tvm
4,4,15,1,256,128,1,[4; 4; 15; 1; 256; 128; 1],0.09871314547490329,0.18524092407087997,tvm
160,1,1500,1,64,64,1,[160; 1; 1500; 1; 64; 64; 1],0.06757628248305991,0.2705936700542556,tvm
1,1,50,1,256,64,1,[1; 1; 50; 1; 256; 64; 1],0.37328109110239893,0.04898644673297455,tvm
256,4,1,1,64,64,1,[256; 4; 1; 1; 64; 64; 1],0.0663815260049887,0.27546390368217927,tvm
1,1,4,1,128,128,0,[1; 1; 4; 1; 128; 128; 0],0.3836683069821447,0.047660215746111324,tvm
40,2,3,1,256,128,1,[40; 2; 3; 1; 256; 128; 1],0.09329922846518457,0.19598998391007877,tvm
4,2,25,1,256,64,1,[4; 2; 25; 1; 256; 64; 1],0.10642389499116689,0.17181963023653654,tvm
40,1,30,1,128,128,1,[40; 1; 30; 1; 128; 128; 1],0.09560472198063508,0.1912637148761135,tvm
32,1,15,1,256,128,1,[32; 1; 15; 1; 256; 128; 1],0.06298113899538293,0.2903363543021156,tvm
128,1,4,1,128,128,1,[128; 1; 4; 1; 128; 128; 1],0.08660988952033222,0.21112732491618755,tvm
64,2,6,1,128,128,1,[64; 2; 6; 1; 128; 128; 1],0.08940651500597596,0.20452328652438878,tvm
160,1,6,1,128,64,1,[160; 1; 6; 1; 128; 64; 1],0.08644958049990237,0.21151883190150284,tvm
160,1,5,1,64,64,1,[160; 1; 5; 1; 64; 64; 1],0.06644703645724803,0.27519232249702064,tvm
8,2,125,1,128,128,1,[8; 2; 125; 1; 128; 128; 1],0.06319830397842452,0.28933868687294056,tvm
10,1,300,1,128,64,1,[10; 1; 300; 1; 128; 64; 1],0.06886678253067657,0.26552299401484236,tvm
32,1,500,1,64,64,1,[32; 1; 500; 1; 64; 64; 1],0.05286136351060122,0.3459183242983721,tvm
1,1,375,1,64,64,1,[1; 1; 375; 1; 64; 64; 1],0.1735948109999299,0.10533560410236957,tvm
2,1,25,1,128,128,1,[2; 1; 25; 1; 128; 128; 1],0.11541200708597898,0.15843857799034636,tvm
8,1,3,1,256,64,1,[8; 1; 3; 1; 256; 64; 1],0.09154500550357625,0.19974562440765758,tvm
32,1,25,1,128,64,1,[32; 1; 25; 1; 128; 64; 1],0.06500912603223696,0.2812791895809628,tvm
10,1,6,1,256,128,1,[10; 1; 6; 1; 256; 128; 1],0.06842325848992914,0.2672441314440713,tvm
32,1,1,1,256,128,1,[32; 1; 1; 1; 256; 128; 1],0.0605834600282833,0.30182683982026826,tvm
32,2,5,1,256,128,1,[32; 2; 5; 1; 256; 128; 1],0.06212431448511779,0.2943407011773905,tvm
32,2,20,1,128,64,1,[32; 2; 20; 1; 128; 64; 1],0.0657106155413203,0.2782764114302935,tvm
8,2,15,1,128,128,1,[8; 2; 15; 1; 128; 128; 1],0.06339548650430515,0.28843874057930785,tvm
16,2,15,1,128,64,1,[16; 2; 15; 1; 128; 64; 1],0.05848450749181211,0.3126591138392386,tvm
1,1,12,1,128,64,1,[1; 1; 12; 1; 128; 64; 1],0.22403697099070996,0.0816191818915126,tvm
16,4,10,1,64,64,1,[16; 4; 10; 1; 64; 64; 1],0.04960037025739439,0.3686608424659545,tvm
5,1,6,1,128,128,1,[5; 1; 6; 1; 128; 128; 1],0.07190173503477126,0.25431534130395356,tvm
10,2,4,1,128,64,1,[10; 2; 4; 1; 128; 64; 1],0.06093577854335308,0.3000817372457926,tvm
16,1,5,1,128,64,1,[16; 1; 5; 1; 128; 64; 1],0.06604666152270511,0.2768605386576298,tvm
160,2,300,1,256,128,1,[160; 2; 300; 1; 256; 128; 1],0.08585522352950647,0.21298313060043347,tvm
80,4,375,1,128,128,1,[80; 4; 375; 1; 128; 128; 1],0.08767340850317851,0.20856625284565453,tvm
5,1,2,1,128,16,1,[5; 1; 2; 1; 128; 16; 1],0.06781448650872335,0.26964318727624803,tvm
80,1,1500,1,128,128,1,[80; 1; 1500; 1; 128; 128; 1],0.08766148000722751,0.20859463340348197,tvm
32,32,60,1,256,64,1,[32; 32; 60; 1; 256; 64; 1],0.061905413516797125,0.29538150618689796,tvm
160,1,2,1,64,16,1,[160; 1; 2; 1; 64; 16; 1],0.1546829940052703,0.11821412174819465,tvm
