kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
6,1,197,1,64,64,4,0,[6; 1; 197; 1; 64; 64; 4; 0],0.005494616063515423,0.15734467366504917,tvm
12,1,197,1,192,96,6,1,[12; 1; 197; 1; 192; 96; 6; 1],0.0037451386560860556,0.23084554426940443,tvm
4,1,1,1,128,32,2,0,[4; 1; 1; 1; 128; 32; 2; 0],0.005413396749645472,0.15970537749430455,tvm
8,1,197,1,256,128,8,1,[8; 1; 197; 1; 256; 128; 8; 1],0.003611722499044845,0.23937292293558257,tvm
16,2,1,1,32,32,2,1,[16; 2; 1; 1; 32; 32; 2; 1],0.004728571155283134,0.18283505588419224,tvm
8,4,1,1,128,32,2,1,[8; 4; 1; 1; 128; 32; 2; 1],0.0030702472031407524,0.2815892383336981,tvm
24,1,197,1,64,32,2,1,[24; 1; 197; 1; 64; 32; 2; 1],0.003775625187699916,0.22898156687932475,tvm
12,1,1,1,192,96,6,1,[12; 1; 1; 1; 192; 96; 6; 1],0.006552668062795419,0.13193840480601854,tvm
12,3,1,1,128,32,2,0,[12; 3; 1; 1; 128; 32; 2; 0],0.006295602877798956,0.13732577931135825,tvm
12,1,1,1,96,96,6,0,[12; 1; 1; 1; 96; 96; 6; 0],0.004127993935981067,0.20943552360696507,tvm
24,1,197,1,96,32,2,0,[24; 1; 197; 1; 96; 32; 2; 0],0.00429317025191267,0.20137765816377823,tvm
2,1,1,1,192,64,4,0,[2; 1; 1; 1; 192; 64; 4; 0],0.007377987494692206,0.11717945741308666,tvm
2,1,1,1,64,64,4,1,[2; 1; 1; 1; 64; 64; 4; 1],0.006519292372104246,0.1326138669785597,tvm
3,1,1,1,64,64,4,1,[3; 1; 1; 1; 64; 64; 4; 1],0.006648854563536588,0.13002970108113027,tvm
12,2,1,1,96,16,1,1,[12; 2; 1; 1; 96; 16; 1; 1],0.005023189936764538,0.17211146349473527,tvm
24,1,1,1,64,64,4,0,[24; 1; 1; 1; 64; 64; 4; 0],0.008022098627407104,0.10777087288292417,tvm
16,1,197,1,48,16,1,0,[16; 1; 197; 1; 48; 16; 1; 0],0.008051125252677593,0.10738232784802909,tvm
16,2,1,1,96,32,2,0,[16; 2; 1; 1; 96; 32; 2; 0],0.004728784908365924,0.18282679127550427,tvm
4,1,1,1,64,64,4,1,[4; 1; 1; 1; 64; 64; 4; 1],0.005066232752142241,0.1706492010385823,tvm
12,3,1,1,64,32,2,1,[12; 3; 1; 1; 64; 32; 2; 1],0.006934789809747599,0.12466831658161501,tvm
4,1,1,1,192,64,4,0,[4; 1; 1; 1; 192; 64; 4; 0],0.004304171092371689,0.2008629659171348,tvm
24,1,197,1,128,64,4,0,[24; 1; 197; 1; 128; 64; 4; 0],0.0035726947826333344,0.24198780585206794,tvm
6,1,197,1,64,64,4,1,[6; 1; 197; 1; 64; 64; 4; 1],0.005586218409007415,0.15476454877498932,tvm
16,2,1,1,96,32,2,1,[16; 2; 1; 1; 96; 32; 2; 1],0.00812831087387167,0.10636263608071998,tvm
12,3,1,1,96,32,2,0,[12; 3; 1; 1; 96; 32; 2; 0],0.008389613940380514,0.10304986350651547,tvm
3,1,1,1,192,64,4,1,[3; 1; 1; 1; 192; 64; 4; 1],0.004212514188111527,0.20523339099212604,tvm
1,1,1,1,192,64,4,1,[1; 1; 1; 1; 192; 64; 4; 1],0.01860824025061447,0.04646052285357949,tvm
12,4,1,1,96,32,2,0,[12; 4; 1; 1; 96; 32; 2; 0],0.004386421187518863,0.19709657018084828,tvm
24,1,1,1,128,32,2,0,[24; 1; 1; 1; 128; 32; 2; 0],0.004034360783407465,0.21429629570669292,tvm
1,1,1,1,128,64,4,1,[1; 1; 1; 1; 128; 64; 4; 1],0.0062588119399151765,0.1381330162542459,tvm
16,1,197,1,256,16,1,0,[16; 1; 197; 1; 256; 16; 1; 0],0.009627871375414543,0.08979643970278393,tvm
12,1,197,1,48,16,1,0,[12; 1; 197; 1; 48; 16; 1; 0],0.008525885124981869,0.10140279381613294,tvm
6,1,197,1,384,64,4,1,[6; 1; 197; 1; 384; 64; 4; 1],0.003750550404220121,0.23051245237386517,tvm
16,1,1,1,64,16,1,0,[16; 1; 1; 1; 64; 16; 1; 0],0.009380197814607527,0.09216741357865965,tvm
24,1,197,1,256,64,4,1,[24; 1; 197; 1; 256; 64; 4; 1],0.012828377119149081,0.06739344839948996,tvm
24,1,1,1,96,32,2,1,[24; 1; 1; 1; 96; 32; 2; 1],0.00761155550571857,0.1135836913728127,tvm
12,1,197,1,384,16,1,0,[12; 1; 197; 1; 384; 16; 1; 0],0.0029115149518474936,0.296941140858636,tvm
16,1,1,1,48,48,3,1,[16; 1; 1; 1; 48; 48; 3; 1],0.0015267669841705356,0.5662609817949821,tvm
16,1,197,1,64,32,2,0,[16; 1; 197; 1; 64; 32; 2; 0],0.0052681585621030536,0.16410830487293512,tvm
16,1,1,1,32,16,1,1,[16; 1; 1; 1; 32; 16; 1; 1],0.006370368006173521,0.13571407030029312,tvm
12,1,197,1,48,16,1,1,[12; 1; 197; 1; 48; 16; 1; 1],0.005215828030486591,0.16575480755409733,tvm
16,1,1,1,256,16,1,1,[16; 1; 1; 1; 256; 16; 1; 1],0.01806120811670553,0.04786770441058791,tvm
8,1,1,1,64,16,1,0,[8; 1; 1; 1; 64; 16; 1; 0],0.003980640343797859,0.2171883156376094,tvm
16,1,197,1,32,32,2,1,[16; 1; 197; 1; 32; 32; 2; 1],0.0049456983724667225,0.17480818810981555,tvm
12,1,1,1,32,16,1,0,[12; 1; 1; 1; 32; 16; 1; 0],0.0041989041565102525,0.20589862002163573,tvm
12,1,197,1,192,16,1,1,[12; 1; 197; 1; 192; 16; 1; 1],0.0022567900941794505,0.38308771988070683,tvm
16,1,1,1,256,64,4,0,[16; 1; 1; 1; 256; 64; 4; 0],0.013891908878576942,0.06223396503570602,tvm
16,1,1,1,384,32,2,0,[16; 1; 1; 1; 384; 32; 2; 0],0.009800611369428225,0.0882137388005632,tvm
12,1,197,1,96,16,1,1,[12; 1; 197; 1; 96; 16; 1; 1],0.0067591026818263344,0.12790877903854644,tvm
12,1,1,1,64,64,4,0,[12; 1; 1; 1; 64; 64; 4; 0],0.006971208000322804,0.12401703856613347,tvm
16,1,1,1,128,32,2,0,[16; 1; 1; 1; 128; 32; 2; 0],0.013159683003323153,0.06569676269635454,tvm
12,1,1,1,192,16,1,1,[12; 1; 1; 1; 192; 16; 1; 1],0.00971563968778355,0.08898524432885825,tvm
8,1,1,1,96,16,1,1,[8; 1; 1; 1; 96; 16; 1; 1],0.00516028256242862,0.16753899829502414,tvm
12,1,197,1,384,64,4,0,[12; 1; 197; 1; 384; 64; 4; 0],0.004497130063100485,0.19224451134342335,tvm
8,1,197,1,256,64,4,0,[8; 1; 197; 1; 256; 64; 4; 0],0.006484460813226178,0.13332620804264483,tvm
16,1,1,1,96,32,2,1,[16; 1; 1; 1; 96; 32; 2; 1],0.008766393119003624,0.09862078504720705,tvm
8,1,197,1,128,64,4,1,[8; 1; 197; 1; 128; 64; 4; 1],0.0052439760947891045,0.16486508630114963,tvm
8,1,1,1,128,64,4,0,[8; 1; 1; 1; 128; 64; 4; 0],0.006893274687172379,0.12541913831424714,tvm
12,1,197,1,384,64,4,1,[12; 1; 197; 1; 384; 64; 4; 1],0.00276304873477784,0.31289660603763636,tvm
8,1,1,1,192,64,4,1,[8; 1; 1; 1; 192; 64; 4; 1],0.0069517974989139475,0.12436331345434565,tvm
3,3,197,1,96,48,3,1,[3; 3; 197; 1; 96; 48; 3; 1],0.0023187075785244815,0.3728579573534366,tvm
8,4,197,1,512,128,8,1,[8; 4; 197; 1; 512; 128; 8; 1],0.0033397952211089432,0.2588627488189253,tvm
8,4,197,1,512,16,1,1,[8; 4; 197; 1; 512; 16; 1; 1],0.007835662494471762,0.11033509572911417,tvm
6,6,197,1,512,16,1,1,[6; 6; 197; 1; 512; 16; 1; 1],0.013211632627644576,0.06543843564190194,tvm
8,8,197,1,192,32,2,0,[8; 8; 197; 1; 192; 32; 2; 0],0.00631201561918715,0.13696869963384317,tvm
12,6,1,1,32,32,2,0,[12; 6; 1; 1; 32; 32; 2; 0],0.005488078408234287,0.1575321099879708,tvm
6,6,1,1,128,32,2,0,[6; 6; 1; 1; 128; 32; 2; 0],0.007030283006315585,0.1229749315428572,tvm
16,8,197,1,48,48,3,0,[16; 8; 197; 1; 48; 48; 3; 0],0.0068640010576928034,0.12595402654544055,tvm
16,16,197,1,48,48,3,0,[16; 16; 197; 1; 48; 48; 3; 0],0.0038746746540709864,0.2231280426397143,tvm
12,4,197,1,512,64,4,1,[12; 4; 197; 1; 512; 64; 4; 1],0.004043245280627161,0.21382540791452265,tvm
24,8,197,1,48,48,3,0,[24; 8; 197; 1; 48; 48; 3; 0],0.0038849481534271035,0.22253799466175903,tvm
24,8,1,1,96,48,3,1,[24; 8; 1; 1; 96; 48; 3; 1],0.008010533558262978,0.10792646521488913,tvm
4,4,197,1,256,32,2,1,[4; 4; 197; 1; 256; 32; 2; 1],0.005445576593047008,0.15876162177802067,tvm
8,4,197,1,256,32,2,1,[8; 4; 197; 1; 256; 32; 2; 1],0.0038092060312919784,0.22696293251833904,tvm
24,12,1,1,96,48,3,1,[24; 12; 1; 1; 96; 48; 3; 1],0.007045365251542535,0.12271167506032202,tvm
