kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
64,8,25,5,80,80,5,0,[64; 8; 25; 5; 80; 80; 5; 0],0.0182265272596851,0.2508118253299972,tvm
32,4,750,5,64,64,4,1,[32; 4; 750; 5; 64; 64; 4; 1],0.016183618630748242,0.2824725838968447,tvm
256,32,60,12,64,32,2,1,[256; 32; 60; 12; 64; 32; 2; 1],0.015143499869736843,0.30187397964483964,tvm
128,128,10,10,160,32,2,1,[128; 128; 10; 10; 160; 32; 2; 1],0.015443383497768082,0.2960121123773975,tvm
40,4,375,5,160,80,5,1,[40; 4; 375; 5; 160; 80; 5; 1],0.01974973412870895,0.2314678537764907,tvm
128,8,30,6,256,32,2,1,[128; 8; 30; 6; 256; 32; 2; 1],0.00961642438051058,0.47537716624626064,tvm
160,160,20,10,64,32,2,1,[160; 160; 20; 10; 64; 32; 2; 1],0.011283959684078582,0.405126276539144,tvm
80,8,100,4,32,32,2,0,[80; 8; 100; 4; 32; 32; 2; 0],0.008473695379507262,0.5394846482780216,tvm
64,8,125,5,128,64,4,0,[64; 8; 125; 5; 128; 64; 4; 0],0.01997169062087778,0.22889542293679152,tvm
160,8,10,5,128,32,2,0,[160; 8; 10; 5; 128; 32; 2; 0],0.019145858008414507,0.23876854040280943,tvm
80,40,5,5,32,32,2,0,[80; 40; 5; 5; 32; 32; 2; 0],0.026239094993798062,0.17422203671693273,tvm
160,20,100,10,160,32,2,1,[160; 20; 100; 10; 160; 32; 2; 1],0.01085022599727381,0.42132104645351837,tvm
32,8,10,5,160,80,5,1,[32; 8; 10; 5; 160; 80; 5; 1],0.015591785253491253,0.2931946853491299,tvm
80,5,12,4,80,80,5,1,[80; 5; 12; 4; 80; 80; 5; 1],0.006757483693945687,0.6764986463118373,tvm
80,10,125,5,256,64,4,0,[80; 10; 125; 5; 256; 64; 4; 0],0.009774373123946134,0.4676953205550417,tvm
80,80,60,5,160,80,5,0,[80; 80; 60; 5; 160; 80; 5; 0],0.020047063007950783,0.228034828324504,tvm
80,80,250,5,160,80,5,0,[80; 80; 250; 5; 160; 80; 5; 0],0.019602122629294172,0.23321089546684357,tvm
80,40,60,4,256,32,2,1,[80; 40; 60; 4; 256; 32; 2; 1],0.02151012688409537,0.21252448188990902,tvm
256,8,15,5,64,32,2,0,[256; 8; 15; 5; 64; 32; 2; 0],0.015085594990523532,0.3030326993599027,tvm
