i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
16,16,4,128,128,64,16,16,4,1,[16; 16; 4; 128; 128; 64; 16; 16; 4; 1],0.012320428184466437,0.3242237346208136,tvm
64,32,8,128,64,32,1024,16,2,0,[64; 32; 8; 128; 64; 32; 1024; 16; 2; 0],0.00930139568663435,0.4294597684770305,tvm
64,64,4,128,32,32,2048,16,2,0,[64; 64; 4; 128; 32; 32; 2048; 16; 2; 0],0.013037616125075147,0.30638846854928503,tvm
64,32,4,1024,256,64,2048,64,4,0,[64; 32; 4; 1024; 256; 64; 2048; 64; 4; 0],0.012574616252095439,0.31766975293815275,tvm
64,32,8,512,256,32,4096,16,2,1,[64; 32; 8; 512; 256; 32; 4096; 16; 2; 1],0.009824171000218485,0.4066068514082665,tvm
64,32,8,512,64,32,512,8,2,0,[64; 32; 8; 512; 64; 32; 512; 8; 2; 0],0.009272335875721183,0.4308057097623794,tvm
16,16,4,1024,64,32,256,1,2,1,[16; 16; 4; 1024; 64; 32; 256; 1; 2; 1],0.008965069566329475,0.44557102524868836,tvm
32,32,4,256,128,64,4096,16,4,0,[32; 32; 4; 256; 128; 64; 4096; 16; 4; 0],0.012465469371818472,0.32045124968387023,tvm
64,64,4,512,32,32,4096,64,2,0,[64; 64; 4; 512; 32; 32; 4096; 64; 2; 0],0.012696197620243765,0.314627682836788,tvm
16,16,4,512,256,32,64,32,2,0,[16; 16; 4; 512; 256; 32; 64; 32; 2; 0],0.008024553120776545,0.49779410491442777,tvm
64,64,4,512,512,32,512,16,2,0,[64; 64; 4; 512; 512; 32; 512; 16; 2; 0],0.012673217250267044,0.3151981978381272,tvm
64,16,4,128,64,64,256,1,4,0,[64; 16; 4; 128; 64; 64; 256; 1; 4; 0],0.008048166375374421,0.49633358106484227,tvm
32,16,4,512,128,32,256,16,2,0,[32; 16; 4; 512; 128; 32; 256; 16; 2; 0],0.01032524731272133,0.38687453356915524,tvm
32,16,4,256,128,32,64,64,2,0,[32; 16; 4; 256; 128; 32; 64; 64; 2; 0],0.009614045993657783,0.4154936684025008,tvm
16,16,8,512,128,32,256,2,2,1,[16; 16; 8; 512; 128; 32; 256; 2; 2; 1],0.008617172694357578,0.4635598449490096,tvm
64,64,8,32,32,32,16,2,2,0,[64; 64; 8; 32; 32; 32; 16; 2; 2; 0],0.009692568812170066,0.41212761193705616,tvm
64,16,4,512,128,64,256,32,4,0,[64; 16; 4; 512; 128; 64; 256; 32; 4; 0],0.009408979436557274,0.4245492579752991,tvm
16,16,4,256,128,64,128,16,4,1,[16; 16; 4; 256; 128; 64; 128; 16; 4; 1],0.00720235343760578,0.5546208295247341,tvm
32,32,4,1024,256,64,32,1,4,0,[32; 32; 4; 1024; 256; 64; 32; 1; 4; 0],0.0069807446270715445,0.5722276707565195,tvm
32,32,8,512,512,32,16,16,2,0,[32; 32; 8; 512; 512; 32; 16; 16; 2; 0],0.007441716436005663,0.5367814364395916,tvm
64,64,8,1024,64,32,32,1,2,1,[64; 64; 8; 1024; 64; 32; 32; 1; 2; 1],0.006126620908617042,0.6520030042134484,tvm
32,32,4,64,64,64,16,16,4,1,[32; 32; 4; 64; 64; 64; 16; 16; 4; 1],0.006383484811522067,0.625767172013178,tvm
64,32,4,256,128,64,32,4,4,0,[64; 32; 4; 256; 128; 64; 32; 4; 4; 0],0.007943100565171335,0.5028987364972477,tvm
