kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
16,2,1,1,256,128,1,[16; 2; 1; 1; 256; 128; 1],0.01174555356556084,0.5888516478021204,tvm
12,4,197,1,256,128,0,[12; 4; 197; 1; 256; 128; 0],0.011237157435971312,0.6154927178726259,tvm
16,4,1,1,192,96,1,[16; 4; 1; 1; 192; 96; 1],0.012368745563435368,0.559182702559173,tvm
24,8,1,1,128,128,1,[24; 8; 1; 1; 128; 128; 1],0.01138972337503219,0.6072481607929326,tvm
24,12,1,1,256,128,1,[24; 12; 1; 1; 256; 128; 1],0.011311721253150608,0.6114355557959119,tvm
32,8,197,1,64,64,0,[32; 8; 197; 1; 64; 64; 0],0.01602522462781053,0.43159386105738057,tvm
24,1,1,1,256,64,0,[24; 1; 1; 1; 256; 64; 0],0.013939037249656394,0.49618839863557035,tvm
16,2,1,1,64,64,1,[16; 2; 1; 1; 64; 64; 1],0.015200128997093998,0.45502170229942557,tvm
24,3,197,1,384,96,0,[24; 3; 197; 1; 384; 96; 0],0.012433639814844355,0.5562641892819823,tvm
32,16,197,1,384,96,1,[32; 16; 197; 1; 384; 96; 1],0.013107149134157225,0.5276806192282092,tvm
32,4,197,1,256,64,1,[32; 4; 197; 1; 256; 64; 1],0.015484841496800072,0.4466554322081912,tvm
16,16,1,1,64,64,1,[16; 16; 1; 1; 64; 64; 1],0.015159189628320746,0.45625054775403134,tvm
16,4,1,1,64,64,1,[16; 4; 1; 1; 64; 64; 1],0.015250644137267955,0.4535145210376401,tvm
32,4,1,1,384,96,1,[32; 4; 1; 1; 384; 96; 1],0.01899081988085527,0.3641964177861017,tvm
16,1,197,1,192,64,1,[16; 1; 197; 1; 192; 64; 1],0.013719251626753248,0.5041374529454111,tvm
24,12,1,1,192,64,0,[24; 12; 1; 1; 192; 64; 0],0.013805258757201955,0.500996663160726,tvm
16,2,1,1,128,64,0,[16; 2; 1; 1; 128; 64; 0],0.015756797991343774,0.4389463249594359,tvm
16,8,1,1,64,64,0,[16; 8; 1; 1; 64; 64; 0],0.015485677868127823,0.44663130864059125,tvm
24,24,1,1,256,64,1,[24; 24; 1; 1; 256; 64; 1],0.014037395507330075,0.4927116691851389,tvm
8,2,1,1,256,128,0,[8; 2; 1; 1; 256; 128; 0],0.013994691864354536,0.49421513802994826,tvm
24,8,197,1,384,96,0,[24; 8; 197; 1; 384; 96; 0],0.01230251674860483,0.5621929815468795,tvm
24,2,197,1,384,96,1,[24; 2; 197; 1; 384; 96; 1],0.012247560378455091,0.5647156133718938,tvm
8,4,1,1,384,128,1,[8; 4; 1; 1; 384; 128; 1],0.012848146492615342,0.5383180037216937,tvm
32,16,197,1,384,128,1,[32; 16; 197; 1; 384; 128; 1],0.012438939818821382,0.5560271753195052,tvm
24,12,1,1,256,64,1,[24; 12; 1; 1; 256; 64; 1],0.01332295875181444,0.5191330769891211,tvm
32,4,1,1,384,128,1,[32; 4; 1; 1; 384; 128; 1],0.019553508507669903,0.35371598752804917,tvm
12,4,1,1,64,64,0,[12; 4; 1; 1; 64; 64; 0],0.014322131493827328,0.4829161479497276,tvm
12,2,1,1,256,64,1,[12; 2; 1; 1; 256; 64; 1],0.013267655245726928,0.5212969769964524,tvm
16,8,197,1,256,64,0,[16; 8; 197; 1; 256; 64; 0],0.012145277876697946,0.5694714144579948,tvm
12,4,197,1,192,64,0,[12; 4; 197; 1; 192; 64; 0],0.012815569381928071,0.5396864052861939,tvm
12,4,1,1,256,64,1,[12; 4; 1; 1; 256; 64; 1],0.01332855736836791,0.5189150168526818,tvm
12,4,197,1,256,64,0,[12; 4; 197; 1; 256; 64; 0],0.01273018412757665,0.5433062477427962,tvm
8,4,197,1,256,128,0,[8; 4; 197; 1; 256; 128; 0],0.01484362750488799,0.46595002260404417,tvm
12,2,197,1,384,96,1,[12; 2; 197; 1; 384; 96; 1],0.014551882122759707,0.47529168482000494,tvm
12,12,197,1,384,96,0,[12; 12; 197; 1; 384; 96; 0],0.011444614188803826,0.6043356689293047,tvm
24,6,1,1,384,96,1,[24; 6; 1; 1; 384; 96; 1],0.017960241122636944,0.3850944162832653,tvm
24,1,1,1,384,128,1,[24; 1; 1; 1; 384; 128; 1],0.018633383137057535,0.3711826521547478,tvm
12,12,1,1,384,96,0,[12; 12; 1; 1; 384; 96; 0],0.012335523999354336,0.5606886721464437,tvm
16,2,1,1,384,128,0,[16; 2; 1; 1; 384; 128; 0],0.013025826629018411,0.5309750212720105,tvm
24,6,1,1,384,128,0,[24; 6; 1; 1; 384; 128; 0],0.01852577950921841,0.37333859921991314,tvm
32,1,1,1,192,96,0,[32; 1; 1; 1; 192; 96; 0],0.01430549674842041,0.48347769343922065,tvm
32,1,197,1,256,128,1,[32; 1; 197; 1; 256; 128; 1],0.0116154700590414,0.5954462915639737,tvm
32,1,197,1,128,128,1,[32; 1; 197; 1; 128; 128; 1],0.013099164993036538,0.5280022486246485,tvm
16,2,1,1,384,128,1,[16; 2; 1; 1; 384; 128; 1],0.012830342617235146,0.5390649944248337,tvm
32,8,197,1,96,96,1,[32; 8; 197; 1; 96; 96; 1],0.012612534745130688,0.5483741937043048,tvm
24,6,1,1,384,128,1,[24; 6; 1; 1; 384; 128; 1],0.01859098237764556,0.37202921453710136,tvm
12,1,1,1,384,128,1,[12; 1; 1; 1; 384; 128; 1],0.012444104249880183,0.5557964183316099,tvm
32,4,197,1,192,96,1,[32; 4; 197; 1; 192; 96; 1],0.01272395825071726,0.5435720893723216,tvm
12,6,197,1,96,96,1,[12; 6; 197; 1; 96; 96; 1],0.014951309247408062,0.46259417533134006,tvm
32,8,1,1,192,96,1,[32; 8; 1; 1; 192; 96; 1],0.012922472742502578,0.5352217574180108,tvm
12,6,1,1,96,96,0,[12; 6; 1; 1; 96; 96; 0],0.014948340496630408,0.46268604685500936,tvm
12,3,1,1,96,96,1,[12; 3; 1; 1; 96; 96; 1],0.015086425002664328,0.4584511287602667,tvm
16,8,197,1,128,128,0,[16; 8; 197; 1; 128; 128; 0],0.015103481491678394,0.4579333960345045,tvm
24,3,197,1,128,128,0,[24; 3; 197; 1; 128; 128; 0],0.01204290587338619,0.5743122668353,tvm
24,8,197,1,96,96,0,[24; 8; 197; 1; 96; 96; 0],0.012927283009048551,0.5350226003861285,tvm
