kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
64,8,64,8,1024,32,2,1,[64; 8; 64; 8; 1024; 32; 2; 1],0.006005403061863035,0.6651635530448501,tvm
128,16,64,8,1024,32,2,1,[128; 16; 64; 8; 1024; 32; 2; 1],0.005814616939460393,0.6869885462250145,tvm
256,8,32,4,256,32,2,1,[256; 8; 32; 4; 256; 32; 2; 1],0.007857001692173071,0.508409619164843,tvm
32,4,16,4,256,32,2,1,[32; 4; 16; 4; 256; 32; 2; 1],0.007472785066056531,0.534549729824254,tvm
16,4,32,4,1024,64,4,1,[16; 4; 32; 4; 1024; 64; 4; 1],0.007580258876259904,0.5269708202981795,tvm
128,64,64,4,1024,32,2,1,[128; 64; 64; 4; 1024; 32; 2; 1],0.006571958561835345,0.6078211237198788,tvm
128,32,64,4,1024,32,2,1,[128; 32; 64; 4; 1024; 32; 2; 1],0.0064948232466122136,0.6150398688954102,tvm
256,2,8,4,64,32,2,1,[256; 2; 8; 4; 64; 32; 2; 1],0.007391370127152186,0.5404377225571715,tvm
256,16,32,4,512,32,2,1,[256; 16; 32; 4; 512; 32; 2; 1],0.007000960627919994,0.5705753039325459,tvm
32,8,16,4,1024,32,2,1,[32; 8; 16; 4; 1024; 32; 2; 1],0.0069827949337195605,0.5720596517600192,tvm
32,4,64,8,512,32,2,1,[32; 4; 64; 8; 512; 32; 2; 1],0.006330134558083955,0.6310411258152372,tvm
32,32,16,4,512,64,4,1,[32; 32; 16; 4; 512; 64; 4; 1],0.0071332208754029125,0.5599960113207078,tvm
8,2,4,4,512,64,4,1,[8; 2; 4; 4; 512; 64; 4; 1],0.007172602374339476,0.556921327799535,tvm
32,32,64,4,512,32,2,1,[32; 32; 64; 4; 512; 32; 2; 1],0.0063756203089724295,0.626539072986147,tvm
64,32,64,4,1024,64,4,1,[64; 32; 64; 4; 1024; 64; 4; 1],0.0054580571231781505,0.7318676129518507,tvm
8,2,8,4,1024,64,4,1,[8; 2; 8; 4; 1024; 64; 4; 1],0.008885640250809956,0.4495540135930125,tvm
64,8,32,4,256,64,4,1,[64; 8; 32; 4; 256; 64; 4; 1],0.005611739750747802,0.7118247487444396,tvm
64,2,64,2,512,128,8,1,[64; 2; 64; 2; 512; 128; 8; 1],0.007212924749183003,0.5538079734642591,tvm
64,1,64,2,512,128,8,1,[64; 1; 64; 2; 512; 128; 8; 1],0.007087896308803465,0.5635769859011351,tvm
32,8,16,4,1024,64,4,1,[32; 8; 16; 4; 1024; 64; 4; 1],0.0058303106561652385,0.6851393473984427,tvm
128,2,32,2,256,64,4,1,[128; 2; 32; 2; 256; 64; 4; 1],0.008041927874728572,0.49671861030338593,tvm
64,16,64,4,512,64,4,1,[64; 16; 64; 4; 512; 64; 4; 1],0.005285355622618226,0.755781734156316,tvm
16,2,32,8,256,32,2,1,[16; 2; 32; 8; 256; 32; 2; 1],0.007309745815291535,0.5464725229896277,tvm
128,2,16,8,128,32,2,1,[128; 2; 16; 8; 128; 32; 2; 1],0.006805213874031324,0.5869874646171703,tvm
128,2,64,2,512,64,4,1,[128; 2; 64; 2; 512; 64; 4; 1],0.009082707067136653,0.43980007376308994,tvm
32,2,8,4,64,64,4,1,[32; 2; 8; 4; 64; 64; 4; 1],0.006872455502161756,0.5812442491390056,tvm
128,1,16,8,64,32,2,1,[128; 1; 16; 8; 64; 32; 2; 1],0.007135972497053444,0.5597800775920396,tvm
32,1,4,4,64,64,4,1,[32; 1; 4; 4; 64; 64; 4; 1],0.006950008937565144,0.5747582879360572,tvm
32,1,16,2,1024,64,4,1,[32; 1; 16; 2; 1024; 64; 4; 1],0.008330074131663423,0.47953657734106697,tvm
256,1,16,4,64,32,2,1,[256; 1; 16; 4; 64; 32; 2; 1],0.01166810293943854,0.34235001686464844,tvm
32,2,64,8,128,32,2,1,[32; 2; 64; 8; 128; 32; 2; 1],0.0067256289985380135,0.5939333315833449,tvm
32,8,64,4,1024,64,4,1,[32; 8; 64; 4; 1024; 64; 4; 1],0.006064736033295048,0.6586560760707889,tvm
128,1,16,4,128,32,2,1,[128; 1; 16; 4; 128; 32; 2; 1],0.0076297990017337725,0.523549209774402,tvm
32,1,64,2,1024,64,4,1,[32; 1; 64; 2; 1024; 64; 4; 1],0.008254073378338944,0.4839519901262508,tvm
256,1,32,4,128,32,2,1,[256; 1; 32; 4; 128; 32; 2; 1],0.01153063468518667,0.34643151458323823,tvm
16,2,16,4,512,64,4,1,[16; 2; 16; 4; 512; 64; 4; 1],0.006915781501447782,0.577602869214274,tvm
256,1,8,8,512,32,2,1,[256; 1; 8; 8; 512; 32; 2; 1],0.010036163374024909,0.39801815586559663,tvm
32,1,64,4,64,64,4,1,[32; 1; 64; 4; 64; 64; 4; 1],0.006831491249613464,0.5847296135117288,tvm
128,2,8,4,512,32,2,1,[128; 2; 8; 4; 512; 32; 2; 1],0.007137168307963293,0.5596862881373125,tvm
32,2,4,4,256,32,2,1,[32; 2; 4; 4; 256; 32; 2; 1],0.006694188065011986,0.5967228884669953,tvm
