i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
64,64,16,4096,2048,16,1792,14,1,0,[64; 64; 16; 4096; 2048; 16; 1792; 14; 1; 0],0.3694563949247822,0.15136848110240164,tvm
32,32,4,64,64,16,256,2,1,1,[32; 32; 4; 64; 64; 16; 256; 2; 1; 1],0.3751748870126903,0.14906129186477693,tvm
32,32,8,2048,256,32,1792,7,2,0,[32; 32; 8; 2048; 256; 32; 1792; 7; 2; 0],0.3176422470714897,0.1760598719122739,tvm
64,64,4,2048,32,32,896,8,2,0,[64; 64; 4; 2048; 32; 32; 896; 8; 2; 0],0.28019787196535617,0.19958771614171222,tvm
64,32,8,4096,256,32,1792,56,2,0,[64; 32; 8; 4096; 256; 32; 1792; 56; 2; 0],0.3248653040500358,0.17214535574017442,tvm
64,32,8,64,32,32,56,28,2,0,[64; 32; 8; 64; 32; 32; 56; 28; 2; 0],0.2412140159867704,0.23184412856175216,tvm
64,32,16,2048,64,16,3584,4,1,1,[64; 32; 16; 2048; 64; 16; 3584; 4; 1; 1],0.3935440059285611,0.14210368469818613,tvm
64,64,8,2048,128,32,1792,4,2,0,[64; 64; 8; 2048; 128; 32; 1792; 4; 2; 0],0.26553682796657085,0.21060752198325486,tvm
64,32,16,32,32,16,128,2,1,1,[64; 32; 16; 32; 32; 16; 128; 2; 1; 1],0.3104508250253275,0.18013820169030276,tvm
64,64,8,128,64,32,56,28,2,0,[64; 64; 8; 128; 64; 32; 56; 28; 2; 0],0.1978835080517456,0.2826109860489711,tvm
32,32,4,1024,64,32,256,64,2,1,[32; 32; 4; 1024; 64; 32; 256; 64; 2; 1],0.2936024439986795,0.1904754353256843,tvm
64,32,8,256,128,32,56,56,2,0,[64; 32; 8; 256; 128; 32; 56; 56; 2; 0],0.25839155504945666,0.2164314283515549,tvm
64,32,4,512,512,32,448,64,2,1,[64; 32; 4; 512; 512; 32; 448; 64; 2; 1],0.28079424297902733,0.19916381739176303,tvm
64,64,8,2048,1024,32,7168,16,2,0,[64; 64; 8; 2048; 1024; 32; 7168; 16; 2; 0],0.3476707130903378,0.16085350657304914,tvm
32,32,4,256,256,16,56,4,1,1,[32; 32; 4; 256; 256; 16; 56; 4; 1; 1],0.1825390299782157,0.3063676482777811,tvm
64,64,4,64,64,16,16,16,1,1,[64; 64; 4; 64; 64; 16; 16; 16; 1; 1],0.21198399609420449,0.263812619649273,tvm
64,64,4,512,128,64,448,7,4,1,[64; 64; 4; 512; 128; 64; 448; 7; 4; 1],0.2578987800516188,0.21684497042653733,tvm
64,32,4,512,512,64,224,1,4,0,[64; 32; 4; 512; 512; 64; 224; 1; 4; 0],0.25692732993047684,0.21766486791602155,tvm
32,32,8,4096,512,32,1024,8,2,1,[32; 32; 8; 4096; 512; 32; 1024; 8; 2; 1],0.28984363097697496,0.19294560016664955,tvm
32,32,4,2048,1024,32,512,1,2,0,[32; 32; 4; 2048; 1024; 32; 512; 1; 2; 0],0.28380215202923864,0.19705295725725072,tvm
64,64,8,4096,128,32,512,64,2,1,[64; 64; 8; 4096; 128; 32; 512; 64; 2; 1],0.20844803389627486,0.26828774677319106,tvm
32,32,4,512,64,32,32,1,2,0,[32; 32; 4; 512; 64; 32; 32; 1; 2; 0],0.1849847179837525,0.3023171532377352,tvm
64,32,4,512,256,64,512,2,4,1,[64; 32; 4; 512; 256; 64; 512; 2; 4; 1],0.30050585395656526,0.1860997135231067,tvm
64,32,8,512,64,32,32,16,2,1,[64; 32; 8; 512; 64; 32; 32; 16; 2; 1],0.16097671398893,0.3474046149133042,tvm
64,64,16,2048,256,16,112,16,1,1,[64; 64; 16; 2048; 256; 16; 112; 16; 1; 1],0.2530532139353454,0.22099720633313835,tvm
64,64,4,128,32,32,64,4,2,1,[64; 64; 4; 128; 32; 32; 64; 4; 2; 1],0.13460410991683602,0.4154706224637979,tvm
64,64,4,1024,512,32,64,16,2,0,[64; 64; 4; 1024; 512; 32; 64; 16; 2; 0],0.20542056008707732,0.27224175277113083,tvm
64,64,4,4096,4096,32,7168,28,2,1,[64; 64; 4; 4096; 4096; 32; 7168; 28; 2; 1],0.4975618759635836,0.11239617831456684,tvm
